"ID_REF"	"GSM3143969"	"GSM3143970"	"GSM3143971"	"GSM3143972"	"GSM3143973"	"GSM3143974"	"GSM3143975"	"GSM3143976"	"GSM3143977"	"GSM3143978"	"GSM3143979"	"GSM3143980"
"6773_at"	-0.006982584	0.043629264	0.178866603	0.129009753	0.222711118	0.195747081	0.311347282	0.463826758	0.21619442	0.173057389	0.234246251	0.762832444
"6774_at"	0.826788582	0.932194769	1.013257616	0.863461923	0.918105135	0.918106601	1.054642181	1.140144801	1.525091724	0.941323789	1.143896655	1.335929193
"6775_at"	0.008179533	0.020228495	0.009696655	-0.003563212	-0.021376862	0.04198752	0.053853119	0.023853091	-0.012180344	0.048296301	0.111822939	0.058926363
"677679_at"	1.695572032	2.000494957	1.775823476	0.909079352	0.822841301	1.228693523	1.712334057	1.730180907	1.707218967	0.976721066	0.825786567	1.391882484
"677681_at"	-0.134279572	-0.043262814	0.109383166	-0.115723996	-0.304995594	-0.461233098	-0.164471296	-0.091732938	-0.004782057	-0.302485426	-0.657752283	-0.399224782
"6776_at"	0.074254659	-0.04912791	-0.05124047	-0.142086576	-0.000193479	-0.11103632	-0.034402241	0.049047927	0.049354567	-0.03528293	-0.007710393	-0.2216799
"677763_at"	-0.148642216	-0.178946734	-0.165249079	-0.269438874	-0.213660858	-0.402320154	-0.351386506	-0.342580211	-0.321564284	-0.156706911	-0.342517231	-0.023314104
"677765_at"	-0.279350277	-0.062946515	-0.103857465	-0.262154083	-0.21020232	-0.116348729	0.09513335	0.136091713	-0.195356846	-0.219154936	-0.231806636	-0.137060461
"677766_at"	-0.067337502	0.011976224	0.060284146	0.036419005	-0.006480144	-0.09702823	-0.097831782	-0.104196321	-0.056015633	-0.088448821	-0.115465036	-0.133255733
"677767_at"	0.497165051	0.987255913	0.567613243	0.39762628	0.368501443	0.568758251	0.481177886	0.643301507	0.683212154	0.334229171	0.327181699	0.461984518
"677769_at"	0.478991897	0.508669698	0.513481506	0.330340798	0.235285417	0.634847938	0.378714211	0.476461166	0.38160755	0.217436146	0.343637064	0.642095567
"677770_at"	0.238585134	0.153268594	0.455205625	0.233536585	0.199802169	0.351083204	0.335565272	0.46646415	0.66279423	0.353548454	0.368143545	0.827527144
"677771_at"	-0.077973996	0.057425501	0.174925725	0.070729729	-0.122633976	0.082477719	0.254817311	0.276907089	0.339501764	0.034617285	0.117952313	0.461679492
"677772_at"	-0.089758776	-0.100095951	-0.027896331	-0.143600519	-0.162629898	-0.155416349	-0.05044674	-0.111981765	-0.176833923	-0.126675946	-0.197621521	-0.050900118
"677773_at"	-0.069846504	0.042679392	0.347796778	-0.101698065	-0.042644235	0.089309328	-0.078341281	-0.018950028	0.068295048	0.020829572	-0.046269702	0.085069702
"677774_at"	-0.035556321	-0.033636233	-0.017311742	-0.096372383	0.036240883	0.157425559	0.245020159	0.114534784	0.122665631	-0.050024259	-0.146799627	0.41981725
"677775_at"	0.010209552	0.030653267	-0.001371971	-0.063718985	-0.069577749	0.159874499	0.40601381	0.703155868	0.494359665	0.073049511	0.150990199	0.529582068
"677776_at"	0.706367658	0.771540836	0.374272432	0.239277668	0.483579823	0.723733411	1.447620008	1.488623165	0.903699143	0.538259403	0.631618732	1.248776998
"677777_at"	0.026482362	0.062054831	-0.030999448	-0.070063608	0.04422706	0.046760049	0.063815992	0.109162676	0.114849881	0.077176548	0.020707503	0.708628593
"677778_at"	-0.015793863	0.021532799	0.055812801	0.048365875	0.068232301	0.24218723	0.089408486	0.18938266	0.126284111	0.093004105	0.166171213	0.186449998
"677779_at"	-0.119709365	-0.078530895	-0.191432898	-0.071762502	-0.10966016	-0.178429228	-0.123626297	-0.175669902	-0.033600904	-0.082796382	-0.053717887	-0.110895456
"677780_at"	0.251523961	0.020071926	0.14095969	0.207673238	-0.079794161	0.132871813	0.134752302	0.326823977	-0.064554101	0.145379708	0.068938627	0.102995393
"677781_at"	0.883907499	1.189917813	1.396923988	0.839284301	0.95857112	1.161073205	1.118157701	1.140367235	1.016571761	0.866042264	0.924954903	1.068216285
"677792_at"	0.88220252	0.985395253	1.129202316	0.880667831	0.567686054	1.122390569	1.235102292	1.213827494	0.961807218	0.389919202	0.459627246	0.997087159
"677793_at"	-0.113643021	-0.281806569	-0.194648644	-0.203585217	-0.204321631	-0.154353269	-0.14996291	-0.158826429	-0.181402314	-0.114242011	-0.149844278	0.057065367
"677794_at"	0.128695093	-0.050853164	0.108565101	0.080307303	0.187596199	0.129519791	-0.008794411	0.208167151	0.254445349	0.123505426	0.055741344	0.124618643
"677795_at"	-0.152457174	0.099223455	0.08489708	0.203948111	0.101525556	0.209752339	0.268196647	0.162460838	0.184919933	0.057098638	0.090587149	0.317184489
"677796_at"	0.369827116	0.159504119	0.19895533	0.087099949	0.281249713	0.254504637	0.203547968	0.178983847	0.352244299	0.205191033	0.340008548	0.30808313
"677797_at"	-0.00346458	0.061273512	0.039508766	-0.143946394	0.120330247	0.656679865	0.891275944	1.426739235	0.781183427	0.587468884	0.525908717	2.174255162
"677798_at"	-0.101008032	0.097342031	0.606169516	-0.233761112	-0.1331001	0.574464312	0.701114364	1.030866286	1.040627757	0.293579412	0.36107323	1.784262832
"677799_at"	0.24818481	0.650238029	0.947569153	0.303536077	-0.001770166	0.729272499	0.714377032	0.689648976	0.70285194	0.435061451	0.235236138	0.641947331
"6777_at"	0.77352463	0.81620669	1.133669256	0.792880696	0.638475573	1.144866673	0.995098494	1.008857687	1.316565639	1.335293907	1.155116074	1.433986421
"677800_at"	-0.086976491	-0.137056817	-0.080390084	-0.100514416	-0.069501136	0.026843713	-0.016012532	0.115572425	0.063307072	-0.058210856	-0.003717794	-0.035553372
"677801_at"	0.08318112	-0.067035691	-0.000308533	-0.068628135	-0.112267676	0.203726181	0.140183942	0.157332197	0.221126565	0.083491837	0.039730582	0.291184046
"677802_at"	0.033967874	-0.187397009	0.281240485	-0.008880976	-0.040668517	0.228532935	0.2971392	0.552015176	0.282049812	0.1828607	0.065154705	0.408845253
"677803_at"	0.056268365	0.306574898	0.049167355	0.047600815	0.198687446	0.188742429	0.295707953	0.145035254	0.165136164	0.103855286	0.287050389	0.193346104
"677805_at"	3.669914435	3.511960057	3.898219812	2.257185814	2.216750924	3.332917425	3.707059063	3.649224952	3.668403815	2.37576825	2.151345875	3.375651189
"677806_at"	0.357261328	0.456234178	0.780358886	0.388512921	0.485633635	0.699464224	0.686823304	0.596284771	0.953353578	0.533771346	0.422494279	0.739137202
"677807_at"	1.033472344	1.140703345	0.842378804	0.380674361	0.431045535	0.695032462	0.781170616	0.612666586	0.296013545	0.521419031	0.44122229	0.872366771
"677808_at"	0.219259992	0.367617231	0.815685974	0.182677505	0.297342753	0.397960046	0.798572261	0.726713073	0.910469442	0.232855438	0.302413585	0.454041998
"677809_at"	1.326276654	1.3122548	1.591298565	0.435467884	0.203423236	1.460600156	0.813295166	0.830013328	1.094919533	0.731351348	0.376715229	1.342223229
"677810_at"	0.040981841	0.158713435	0.251379859	0.151439207	0.00806975	0.708716137	0.299060485	0.291254963	0.060588903	0.133884065	0.03684301	0.349879838
"677811_at"	-0.062900602	-0.096706575	0.063336263	-0.05231577	-0.106538321	-0.023623802	-0.106620874	0.00339451	0.145819159	0.106113543	-0.120524583	0.027342207
"677812_at"	0.118646991	0.059783339	0.208267096	0.029168825	-0.07616734	0.274681805	0.888077849	0.877929084	0.942880406	0.247860582	0.278685936	0.68911825
"677813_at"	-0.253558053	-0.309204226	-0.320775403	-0.112999696	-0.289753901	-0.293444117	-0.148817286	-0.161007739	-0.197710603	-0.157103851	-0.315565214	0.045430756
"677814_at"	0.528103517	0.743628612	2.015532146	0.118367065	0.123168873	1.278600327	1.25134163	1.022646291	1.71212429	0.160718573	0.319496972	1.393249906
"677815_at"	0.003538171	-0.075835376	-0.011633794	-0.055749288	-0.079356404	0.085467932	0.219557542	0.180996028	0.51340154	-0.01920065	-0.055863257	0.502964054
"677816_at"	-0.092059951	-0.034413073	-0.044367597	-0.090432601	0.192153886	-0.086998588	-0.071201407	-0.024604923	-0.10413116	-0.021863599	-0.038424097	-0.074407181
"677818_at"	0.463098183	0.643394284	1.342480717	0.315790433	0.40186853	1.013084971	1.248672716	1.093897701	1.181961453	0.391233236	0.315685479	0.66117311
"677819_at"	0.150141895	0.047313134	0.183921463	0.026820259	0.111950571	0.32335059	0.196506428	0.178405685	0.352195948	0.209150753	0.135353393	0.45844135
"677820_at"	0.242969415	0.21038926	0.341924649	0.134521483	0.132055582	0.318884789	0.347123978	0.389054265	0.816091148	0.243291049	0.324948536	0.499783995
"677821_at"	-0.236557007	-0.338621902	-0.340364342	-0.394450731	-0.215292736	-0.442775528	-0.408418258	-0.336411338	-0.296364695	-0.360843288	-0.277831998	-0.143875099
"677823_at"	0.217937671	0.371837523	0.256386446	0.327965604	0.350430823	0.478287337	0.389603809	0.386784024	0.519753726	0.240080968	0.434075191	0.721965784
"677825_at"	-0.006284208	-0.022721754	-0.154340449	-0.009478558	-0.13185355	-0.037184508	-0.001103537	0.062954205	0.028488925	-0.04578412	0.014301192	0.672058511
"677826_at"	0.865034886	1.013701746	1.690429778	0.473439073	0.723363041	1.689278393	0.964562231	1.337257647	1.872065609	0.824471922	0.654148929	2.190685814
"677827_at"	0.183989471	0.163105245	0.3843175	0.260318015	0.209823835	0.324133818	0.30069602	0.430627861	0.480773657	0.246191625	0.352754322	0.398087178
"677828_at"	-0.219264869	-0.10810417	-0.080076331	-0.077274686	-0.171106073	-0.075114658	-0.111544774	-0.045571323	-0.196683922	-0.165778103	-0.061930617	0.247015004
"677829_at"	-0.025445872	-0.042157461	-0.0168117	-0.099107472	-0.159089827	-0.00533485	0.069908294	0.17358825	0.186996112	-0.032133611	-0.094803053	-0.003353177
"677830_at"	0.623642722	0.662130378	1.48954809	0.414284116	0.328542009	0.894087607	1.292163936	1.52094078	1.273777289	0.807842344	0.948221081	1.164429633
"677832_at"	0.769511696	0.886623146	0.458903115	-0.041408938	0.069553453	0.164010725	0.580540158	0.443942452	0.37084055	0.072495571	-0.031101752	0.486533996
"677833_at"	-0.164977924	-0.216612339	-0.187988819	-0.234026714	-0.218484772	-0.175553172	-0.190740169	-0.254106488	0.021675895	-0.313247778	-0.267839024	-0.176474802
"677834_at"	0.030290092	0.01624846	-0.145524753	-0.010582307	0.011243321	0.001825555	0.112674239	0.211394797	0.057034877	-0.058215422	0.109119479	0.371904712
"677836_at"	-0.01483379	-0.056663762	0.066272327	0.082227212	0.010347981	0.141893524	0.007484476	0.139204758	0.065390604	0.128968939	0.041284419	0.681909833
"677837_at"	-0.019521854	-0.1492858	-0.041608094	-0.136273071	-0.035297504	-0.123226932	-0.167461819	-0.159675422	-0.115389797	-0.144674617	-0.077526867	0.053192569
"677838_at"	1.871230583	2.176586648	2.234540307	1.229289371	1.322978772	2.955000099	2.789241031	2.834397149	2.804922351	1.774367948	1.781646443	3.094442525
"677839_at"	0.127795883	0.556403001	0.4969323	0.269407105	0.453546774	0.274380511	0.586308386	0.50321385	0.668663204	0.348667235	0.31819568	0.8021289
"677840_at"	0.178026366	-0.043671341	0.019728398	-0.126253969	-0.168112199	0.188016699	0.196987328	0.662379451	0.617660648	0.124634378	0.180385605	1.104979706
"677841_at"	-0.16149158	-0.065432756	-0.05335265	-0.180212323	-0.06978193	0.000830742	-0.050304521	0.003409897	-0.064181473	0.077757003	0.019854586	0.126151661
"677842_at"	-0.433314296	-0.658190927	-0.298964222	-0.558299826	-0.544003033	-0.797868876	-0.785477026	-0.593419256	-0.494661726	-0.536268388	-0.644859404	-0.626920169
"677843_at"	0.127964202	0.059816567	-0.067400463	-0.140328535	0.042537744	-0.318571384	-0.139679898	-0.171163675	-0.134830893	-0.147168512	-0.221489207	-0.093859102
"677845_at"	5.328213281	3.4371999	2.468626244	3.055032576	3.200077663	1.291613369	0.792418094	0.909218109	0.817149396	0.487029447	0.373244758	1.039452986
"677846_at"	0.400789863	0.80685716	1.105500717	0.25994918	0.13021069	1.239356369	2.460505497	2.731369054	1.643273283	1.114254884	0.919703557	1.601058339
"677847_at"	0.129508477	-0.051823385	0.302694133	-0.114061879	0.014160187	0.263683781	0.550208212	0.623536847	0.717518882	0.026156163	0.077718201	1.190168049
"677848_at"	-0.129632147	-0.113719883	-0.101129432	-0.108841997	-0.049863114	0.102389113	0.189478575	0.192696017	0.273997644	-0.00094376	-0.080410112	0.581151615
"677849_at"	0.190653603	0.112333854	0.269484254	-0.083558749	0.22040758	0.253151795	0.082713488	0.370794044	0.291673489	0.065623634	0.029207518	0.532535766
"677850_at"	0.938891263	1.106186501	1.083532942	0.364449501	0.536061269	0.764019464	0.595547398	0.617901225	0.626767347	0.478905991	0.299196708	1.146889004
"6778_at"	-0.091991839	-0.030274847	0.051121904	-0.076918545	0.046391358	0.022398701	0.115091377	0.237997298	0.233683348	0.271407134	0.172196062	0.5251754
"6779_at"	-0.088507667	-0.117502902	-0.284100506	-0.308059812	-0.142505581	-0.275830086	-0.173532707	-0.173416004	-0.107072377	-0.287027358	-0.051873826	-0.378986752
"677_at"	0.603790345	0.981150091	1.181615491	0.820369225	0.661093672	1.054577473	1.126677995	1.160858644	1.307342728	1.298501806	1.180259338	1.290161001
"6780_at"	1.167489396	1.366007062	1.465799728	1.369986218	1.298834009	1.427531945	1.513128572	1.514470165	1.694038839	1.73544192	1.634068604	1.503383806
"6781_at"	0.060130591	0.004145837	0.037192537	-0.106756531	0.042221803	-0.089326343	0.005064326	-0.017415266	0.025395564	-0.022144743	-0.016145499	-0.02978026
"6782_at"	1.360394874	1.534987003	1.336381448	0.894846115	1.100788915	0.949617796	1.372448045	1.385658449	1.352883628	0.937569511	1.218183491	0.823838136
"6783_at"	-0.058682801	0.005912907	0.080258274	-0.074097845	-0.006996028	0.047630013	0.020319829	0.048590644	-0.002955167	-0.070832799	0.031252455	-0.054031767
"6785_at"	0.142150685	0.468570372	0.205844675	0.313365707	0.372372109	0.409067836	0.328386752	0.248401896	0.251291248	0.402062359	0.475887405	0.32111899
"678655_at"	-0.070609597	-0.035894362	-0.08103318	-0.003152445	-0.025785858	-0.01516684	0.006335076	0.057678307	-0.112332191	-0.052086104	0.035905138	-0.034793175
"6786_at"	0.331064136	0.066891403	0.055197162	0.110235995	0.121124438	-0.04093443	0.20009662	0.298822075	0.128351675	0.31987517	0.268082774	0.380061087
"6787_at"	0.73661725	1.014025148	1.354050306	1.311653964	1.374061738	1.543287543	1.355212453	1.377106641	1.342566179	1.846417259	1.813801674	1.620549804
"6788_at"	0.157716659	0.35547247	0.285320755	0.262661411	0.229175377	0.354848714	0.236902575	0.27945462	0.27714316	0.19297188	0.290418611	0.320476532
"6789_at"	1.092115549	1.304754345	1.40990675	1.243095524	1.049393302	1.43996505	1.781893877	1.798256395	1.701229672	1.509474289	1.417500246	1.762982923
"678_at"	0.252487609	0.048522387	-0.075127524	0.157528038	0.148816905	0.056298949	0.179095168	0.111590558	0.252495684	0.376040398	0.366183118	0.145884612
"6790_at"	0.903679859	1.059472192	1.134316673	1.106234507	1.040721578	1.280934706	1.565481712	1.232608507	1.391492631	1.219142284	1.332458443	1.516626652
"6791_at"	0.28190493	0.527726108	0.840569928	0.296700195	0.427249453	1.0037645	0.946358531	0.900509779	1.128906256	0.715560484	0.706592075	1.196732738
"6792_at"	0.741754266	0.873018515	0.861962608	0.978205914	0.959866855	0.949847623	1.016112812	1.068447709	0.827630847	1.286020922	1.344545606	1.15764456
"6793_at"	0.252706449	0.201391607	0.313385881	0.090772645	0.030788214	0.076047267	0.046963364	0.20341268	0.335296105	0.15803253	0.212967411	0.243491191
"6794_at"	-0.076255694	-0.12466334	-0.015509456	-0.147266278	-0.095288035	-0.178824634	-0.165614655	-0.145877507	-0.139403085	-0.146321673	0.009488975	-0.12376207
"6795_at"	0.224260456	0.278502999	0.089281213	0.145955211	0.110787379	0.193507019	0.333051516	0.397404835	0.328648481	-0.031938647	0.089512209	0.140809866
"6799_at"	-0.183096647	0.007958074	0.088000107	-0.0016469	-0.115522131	0.147699656	-0.161267594	-0.085487209	0.20388789	0.196083771	0.235309586	0.325119019
"6801_at"	0.413322992	0.761232497	0.872617379	0.695913938	0.606165937	0.718937346	1.160835945	1.136616106	1.074491463	1.142937443	1.11859914	1.14472659
"6804_at"	0.500751829	0.632009069	0.784848708	0.129436971	0.306792777	0.153291364	0.673290066	0.793886104	0.918466689	0.370645336	0.353702727	0.520180127
"6809_at"	0.201695744	0.375357792	0.739609414	0.456536874	0.387708853	0.574915374	0.770367836	0.959789221	1.377891155	1.03845409	0.91759419	1.185626741
"680_at"	-0.012360945	0.1263743	0.084445966	-0.044209617	0.076994391	-0.067139134	0.052447315	-0.106372886	-0.144394804	-0.20045942	-0.057404816	-0.093594464
"6810_at"	0.656382124	0.739956391	0.705597841	0.581214623	0.706920234	0.708127373	0.816553904	0.909033291	0.960884121	1.111446854	0.945137521	1.258162341
"6811_at"	0.291288552	0.368902444	0.311912236	0.188213893	0.39329029	0.457675196	0.458943318	0.474889419	0.46831889	0.788517525	0.648398215	0.756753741
"6812_at"	1.180960483	1.388259415	1.108424979	1.728034511	1.611250918	1.329551251	1.403958213	1.393615294	1.23537497	1.598330148	1.503242997	1.574160721
"6813_at"	0.00428146	0.074288929	0.151625021	0.130917875	0.120111621	0.199348233	0.140453398	0.094049882	0.128450674	0.430830105	0.31461464	0.360399665
"6814_at"	1.300012151	1.741975235	1.482217386	2.068442554	2.10565858	1.929057007	1.872327236	1.628158328	1.454147039	1.661688978	1.760918667	1.830198278
"6815_at"	1.167478104	1.499990399	1.699002344	1.795525356	1.819901463	1.996656686	1.934484504	1.813103598	1.458924779	2.317365836	2.468747812	1.910561016
"6817_at"	-0.388986667	-0.26983895	-0.22786589	-0.20659909	-0.120392343	-0.34033733	-0.389436379	-0.529895976	-0.31301342	-0.239347847	-0.29705975	-0.365526854
"6819_at"	0.060381907	0.097644451	0.100348128	0.163023298	0.075697664	0.151029795	0.155892053	0.099684381	0.210545997	0.028246534	0.226848406	0.070396722
"6820_at"	0.155845641	0.117612927	0.094425638	0.202432233	0.115424369	0.019316823	0.10215763	0.076972943	0.093392997	-0.028308913	0.092685544	0.184312497
"6821_at"	0.172265864	0.431272771	0.419422838	0.422334513	0.338845013	0.790805616	0.609144514	0.571060858	0.433496718	0.820138408	0.772778614	0.973271427
"6822_at"	-0.185521435	-0.032071712	-0.057595191	-0.003363304	-0.033033589	-0.170237666	-0.019346613	0.008087998	-0.126367039	-0.180412119	-0.107612954	-0.175501552
"6827_at"	0.942381129	1.201554052	1.662477891	1.453010758	1.590644555	1.858482948	1.646220747	1.889722589	2.028830051	2.346297594	2.254977935	1.861825833
"6829_at"	0.170620219	0.472568013	0.575768921	0.584813362	0.51960379	0.418318519	0.59785929	0.664850605	0.786790804	0.732084313	0.835455593	0.98086407
"682_at"	0.8432025	0.720129065	0.561519032	0.559645197	0.68792766	0.316098551	0.590460006	0.659757654	0.70282869	0.955499864	0.60738409	0.575338393
"6830_at"	0.631156198	0.81054971	0.934746106	1.214849383	1.06140299	1.080000328	0.944934188	1.104083684	1.387742634	1.333396171	1.357030857	1.526646464
"6832_at"	0.469318455	0.667401167	0.809951396	0.614615652	0.727059363	0.942324886	1.0182062	1.116556954	1.116788203	0.993032748	1.033549849	1.200059464
"6833_at"	0.195850807	0.072446018	0.04139947	0.099376678	-0.013637343	0.038997355	0.104327413	-0.030663639	-0.013971804	-0.040185447	0.04761463	0.089709382
"6834_at"	1.681949409	1.81875735	1.76304501	2.106249925	1.993617185	1.9526291	1.608514515	1.735373709	1.547642469	2.249259274	1.980585266	1.693626273
"6835_at"	1.056025773	1.140505693	1.519168039	1.401817246	1.426345096	1.377098691	1.126526916	1.114574819	1.694383085	1.560385065	1.481445147	1.468876601
"6836_at"	-0.038130207	0.307592865	0.5230983	0.272886991	0.228336374	0.483020153	0.707922461	0.886548203	0.604206539	0.96593675	0.853393046	0.681741461
"6837_at"	0.123688943	0.154929695	0.131537396	0.226701639	0.387848451	0.20811085	0.314648343	0.314361338	0.177844226	0.296170784	0.219200227	0.416987303
"6838_at"	0.642206612	0.751085616	0.727919396	0.734170824	0.748424544	0.370942799	0.507080723	0.377802048	0.538810353	0.695580464	0.601305478	0.652106612
"6839_at"	-0.131520998	-0.25683434	-0.133716826	-0.189623001	0.02819928	-0.090236654	-0.048885641	-0.040266519	-0.066276063	0.061479024	0.004138468	0.176519465
"683_at"	-0.033774601	0.126689526	0.167245111	0.063589924	0.057578554	0.092139175	-0.006453814	0.107981971	0.099023191	0.068098352	0.046885071	0.067547889
"6840_at"	0.274153228	0.546626387	0.603972699	0.426588661	0.408803668	0.399083986	0.751871748	0.861258708	0.973908128	1.111450371	1.119987959	0.83848288
"6843_at"	0.178370149	0.229720244	0.278686405	0.135832513	0.155710068	0.38427597	0.328729647	0.271178392	0.281612253	0.203765358	0.217724913	0.728668825
"6844_at"	0.563203094	0.589917488	0.765704375	0.764692438	0.755609537	1.034712559	0.941364798	0.93598014	0.929918165	1.369758676	1.359599566	1.24266788
"6845_at"	1.121079815	1.434845528	1.583252802	1.764218652	1.759040508	1.660440816	1.52649588	1.54466684	1.348567149	2.216949896	2.102882754	1.459816989
"6846_at"	0.312008086	0.2689254	0.038136205	0.139695775	0.201921573	-0.13105858	0.144774455	-0.096743555	0.148116999	0.010251032	0.053563122	0.079936387
"6847_at"	-0.036381044	-0.012459133	-0.01625771	-0.030086135	0.02830891	-0.030911676	-0.034772863	-0.028921608	-0.006056293	-0.010292813	-0.081608262	0.02048579
"684959_at"	1.301201798	1.480117954	2.597136667	0.630056643	0.641634635	1.912380211	2.121321647	1.719626755	2.479816155	0.896672913	0.921200161	1.693347291
"684_at"	0.325503701	0.524094344	0.254104304	0.268956499	0.143861824	0.228705784	0.683365669	1.227276247	0.758333911	1.681453054	0.948928008	1.267070405
"6850_at"	0.109243933	-0.102070722	-0.00634607	-0.00311658	-0.068785969	0.013075058	0.063692199	0.003841882	-0.083869651	0.006532802	-0.03573352	0.04474999
"6853_at"	-0.142834145	0.038798848	0.124102869	0.117050947	-0.215640158	0.001981458	0.101259666	0.118240011	-0.026330107	-0.096290526	-0.075315531	0.169796996
"6854_at"	-0.094747184	-0.112164233	0.009897922	0.073990101	-0.067243996	-0.003627931	-0.020480057	-0.129741245	-0.107653365	0.047557588	0.038338423	-0.077454949
"6855_at"	-0.00528339	0.068402444	0.063768262	0.140195947	-0.04049359	-0.011608412	0.168558934	0.022739611	0.116593343	0.166739956	0.096936737	0.17728195
"6856_at"	1.534983445	1.999104629	2.240558162	1.99065477	1.831001003	1.65432323	2.066142469	2.102000773	2.031366277	2.064396941	2.037606636	1.434186013
"6857_at"	-0.025298965	0.095870843	0.075936196	-0.053216312	-0.02451397	0.076890594	0.108791463	0.140631788	-0.112579159	0.248897936	0.136242869	0.141139844
"685_at"	0.024424855	0.127684416	0.127970844	0.139984907	0.0521322	0.119002638	0.071045202	0.138103027	0.051731205	0.206726452	0.14581134	0.053948158
"6860_at"	0.056622377	-0.102709709	-0.042423235	-0.125401335	0.090032965	-0.030661025	-0.049888329	-0.052935881	-0.073187302	-0.128793759	-0.140745837	-0.055412118
"6861_at"	0.151135074	0.263507604	0.192363583	0.087238477	0.125330141	0.340173752	0.258878485	0.240263298	0.159600191	0.275491235	0.329563854	0.196719446
"6862_at"	0.217330836	0.311236163	0.105730277	0.249084991	0.139310849	0.112556826	0.112456075	0.15293637	0.104523559	0.170932659	0.169803813	0.115576769
"6863_at"	-0.217451335	-0.056659891	-0.136683005	-0.153479021	-0.043171027	-0.074884315	-0.05496676	-0.096842439	-0.081862081	-0.200212619	-0.137414905	-0.198099126
"6865_at"	-0.07776412	-0.371676744	-0.093752469	-0.149753339	0.052755329	-0.068130867	-0.025783737	-0.009392968	0.032856115	0.067799549	-0.013478409	0.099225256
"6866_at"	-0.086996363	-0.171159565	-0.050184448	0.120324491	0.002741132	-0.156348687	-0.070686675	-0.050389477	-0.056519227	-0.043712801	-0.003361095	-0.104731238
"6867_at"	0.405185118	0.693825616	0.731447746	0.724883502	0.782396373	0.708084332	0.851649514	0.823446759	0.903529425	1.151423682	1.037493608	1.035952715
"6868_at"	1.792681856	2.039795775	1.812231736	0.984092768	1.140230217	1.127701853	2.015410803	2.093741934	2.064228024	1.392596057	1.479126386	1.740671966
"6869_at"	0.045463396	0.154446269	0.163517806	0.064722501	-0.001279608	0.0491347	0.167067173	0.108005189	0.039058822	0.092234746	0.05720826	0.050960391
"686_at"	0.327692432	0.25187197	0.193959725	0.121640307	0.217247043	0.186846946	0.25034712	0.315957617	0.119849562	0.218246154	0.208165743	0.135808483
"6870_at"	-0.116876421	-0.048177662	0.008265581	-0.098281029	-0.066539151	-0.154169777	-0.019149116	-0.066923337	-0.070872295	-0.052687869	-0.048139114	0.023980033
"6871_at"	0.42515415	0.695240024	0.979013549	0.770484577	0.804916568	1.114596875	0.848959196	0.808759204	0.927145287	1.228970207	1.162263895	1.315580087
"6872_at"	0.32123792	0.09505358	0.230537734	-0.075708572	-0.081746434	0.182794846	0.331803052	0.344269364	0.297421392	0.20505357	0.06224277	0.425030244
"6873_at"	0.959031443	1.361724553	1.337911508	1.56188675	1.464741323	1.592937567	1.70509715	1.712882787	1.632672057	1.625269598	1.712480126	1.774286361
"6874_at"	0.416653091	0.675587159	0.853595695	0.682000712	0.809560867	0.659720651	0.872800493	0.865346758	0.996336209	1.140821057	0.990650487	1.2242277
"6875_at"	0.392152093	0.746326335	0.68348991	0.626920151	0.436927549	0.753026189	1.102868721	0.995750565	0.912466892	0.872760959	0.797913419	0.760681345
"6876_at"	0.040678806	0.092662169	0.121710473	0.024019174	-0.031581424	0.052023694	-0.069244449	-0.016808161	-0.029056954	0.188099996	0.093639528	-0.028240134
"6877_at"	0.479450398	0.736125445	0.832232998	0.705065794	0.748460787	0.672703873	0.871574029	0.786336856	0.730182005	0.748775859	0.811569582	0.96312741
"6878_at"	0.034672419	0.076487744	0.117699439	-0.003502415	0.140545791	0.066651547	0.149512286	0.470985464	0.426296186	0.817301159	0.623998838	0.964796518
"6879_at"	1.573313031	1.619338316	1.83895064	1.758832284	1.737010565	2.156195335	1.981690149	2.078955722	2.001717445	2.209010726	2.225127635	2.281718064
"687_at"	0.485170427	0.279602435	0.239444656	0.434298295	0.318024205	0.360824892	0.435108303	0.30402394	0.26492665	0.843190325	0.586403629	0.569105573
"6880_at"	3.06269061	2.639700467	2.778502107	3.192257143	3.48286765	3.07393166	2.742151593	2.79215748	2.33739611	3.23861271	3.245302057	2.822341373
"6881_at"	3.093703311	2.88626555	3.108918211	3.072734686	3.142232576	2.900636831	2.540772748	2.475150318	2.864714388	3.202040629	3.088985077	2.733515252
"6882_at"	0.556277934	0.845481623	0.963462503	0.711896358	0.672084253	1.27989276	1.335470268	1.416215668	1.248445661	2.016629273	1.823658176	1.584658564
"6883_at"	0.594401626	0.864366498	0.678868871	0.894259787	1.0241368	1.328297583	1.266070901	1.286669568	0.983616753	1.483780865	1.490735001	1.466832697
"6884_at"	5.80231173	4.644137128	4.281349478	5.326694608	5.415336836	3.937999333	3.781789512	3.667940204	3.77252797	3.692302401	3.732267193	3.397106318
"6885_at"	1.188120472	1.535670383	1.574641116	1.274405628	1.367548808	1.789783734	1.948010464	2.003039641	2.019186031	2.140126151	2.035656012	2.090474356
"6886_at"	-0.250818217	-0.332463857	-0.292423081	-0.105549621	-0.16709166	-0.220560808	-0.274127116	-0.31263289	-0.208578112	-0.153661158	-0.293424704	-0.233633321
"6887_at"	-0.0442843	-0.056244885	-0.155034393	0.050534681	0.023991899	-0.052534358	-0.005485407	0.013735956	-0.086993135	-0.132702535	-0.088514894	0.012007995
